PO_ID,Supplier,Order_Date,Delivery_Date,Item_Category,Order_Status,Quantity,Unit_Price,Negotiated_Price,Defective_Units,Compliance,data_quality_score,lead_time_days,total_original_value,total_negotiated_value,cost_savings,savings_percentage,defect_rate,quality_score,order_year,order_month,order_quarter,order_day_of_week,order_day_of_month,order_week_of_year,order_month_name,order_day_name,order_season,order_is_weekend,order_is_month_end,order_is_quarter_end,lead_time_category,lead_time_vs_median,is_fast_delivery,is_slow_delivery,supplier_total_orders,supplier_total_quantity,supplier_avg_order_quantity,supplier_total_spend,supplier_avg_order_value,supplier_avg_lead_time,supplier_lead_time_consistency,supplier_avg_defect_rate,supplier_quality_consistency,supplier_avg_savings_rate,supplier_savings_consistency,supplier_delivery_score,supplier_quality_score,supplier_overall_score,supplier_tier,price_change_absolute,price_change_ratio,negotiation_effectiveness,order_size_category,is_high_value_order,defect_severity,is_perfect_order,compliance_score,delivery_risk,quality_risk,compliance_risk,composite_risk_score,risk_level
PO-00418,Gamma_Co,2023-03-10,2023-03-29,MRO,Delivered,1106,44.05,38.6,51.0,Yes,100,19.0,48719.3,42691.6,6027.699999999997,12.37,4.61,95.39,2023,3,1,4,10,10,March,Friday,Spring,False,False,True,Extended,8.0,False,False,143,157916,1104.308,8587921.71,60055.397,10.192,5.493,4.498,1.759,7.985,4.093,90.9,51.4,71.2,Average,5.449999999999996,0.8762769580022702,Successful,Medium,False,Good,False,,0,0,0,0,Low
PO-00419,Alpha_Inc,2022-10-11,2022-10-22,Office Supplies,Delivered,737,43.08,42.58,21.0,Yes,100,11.0,31749.96,31381.46,368.5,1.16,2.85,97.15,2022,10,4,1,11,41,October,Tuesday,Fall,False,False,False,Standard,0.0,False,False,141,150414,1066.766,7839712.25,55600.796,10.607,5.648,1.891,3.065,8.21,4.434,72.6,91.0,81.8,Good,0.5,0.9883936861652739,Successful,Medium,False,Good,False,,0,0,0,0,Low
PO-00420,Alpha_Inc,2022-02-15,2022-03-04,Raw Materials,Delivered,509,76.76,74.72,7.0,No,100,17.0,39070.84,38032.48,1038.360000000008,2.66,1.38,98.62,2022,2,1,1,15,7,February,Tuesday,Winter,False,False,False,Extended,6.0,False,False,141,150414,1066.766,7839712.25,55600.796,10.607,5.648,1.891,3.065,8.21,4.434,72.6,91.0,81.8,Good,2.0400000000000063,0.9734236581552891,Successful,Medium,False,Good,False,,0,0,0,0,Low
PO-00421,Alpha_Inc,2022-01-04,2022-01-06,Electronics,Delivered,1004,50.7,46.59,27.0,Yes,100,2.0,50902.8,46776.36,4126.440000000002,8.11,2.69,97.31,2022,1,1,1,4,1,January,Tuesday,Winter,False,False,False,Express,-9.0,True,False,141,150414,1066.766,7839712.25,55600.796,10.607,5.648,1.891,3.065,8.21,4.434,72.6,91.0,81.8,Good,4.109999999999999,0.9189349112426035,Successful,Medium,False,Good,False,,0,0,0,0,Low
PO-00422,Gamma_Co,2022-12-08,2022-12-19,MRO,Pending,1956,31.88,28.48,86.0,Yes,100,11.0,62357.28,55706.88,6650.4000000000015,10.66,4.4,95.6,2022,12,4,3,8,49,December,Thursday,Winter,False,False,True,Standard,0.0,False,False,143,157916,1104.308,8587921.71,60055.397,10.192,5.493,4.498,1.759,7.985,4.093,90.9,51.4,71.2,Average,3.3999999999999986,0.8933500627352573,Successful,Medium,False,Good,False,,0,0,0,0,Low
PO-00423,Delta_Logistics,2022-05-14,,Electronics,Delivered,519,51.73,47.52,81.0,No,100,,26847.87,24662.88,2184.989999999998,8.14,15.61,84.39,2022,5,2,5,14,19,May,Saturday,Spring,True,False,False,,,False,False,171,181652,1062.292,9236240.47,54013.102,10.854,6.028,10.867,6.667,7.812,3.931,52.5,11.1,31.8,Poor,4.209999999999994,0.9186158901991108,Successful,Medium,False,Critical,False,,0,1,0,1,Medium
PO-00424,Gamma_Co,2023-10-15,2023-10-21,MRO,Partially Delivered,1448,25.06,21.62,84.0,Yes,100,6.0,36286.88,31305.76,4981.119999999995,13.73,5.8,94.2,2023,10,4,6,15,41,October,Sunday,Fall,True,False,False,Express,-5.0,True,False,143,157916,1104.308,8587921.71,60055.397,10.192,5.493,4.498,1.759,7.985,4.093,90.9,51.4,71.2,Average,3.4399999999999977,0.8627294493216282,Successful,Medium,False,Poor,False,,0,1,0,1,Medium
PO-00425,Gamma_Co,2022-09-26,2022-10-11,Packaging,Delivered,1095,26.91,23.75,53.0,Yes,100,15.0,29466.45,26006.25,3460.2000000000007,11.74,4.84,95.16,2022,9,3,0,26,39,September,Monday,Fall,False,False,True,Extended,4.0,False,False,143,157916,1104.308,8587921.71,60055.397,10.192,5.493,4.498,1.759,7.985,4.093,90.9,51.4,71.2,Average,3.16,0.8825715347454478,Successful,Medium,False,Good,False,,0,0,0,0,Low
PO-00426,Alpha_Inc,2022-06-15,,MRO,Delivered,799,56.22,49.51,18.0,Yes,100,,44919.78,39558.49,5361.290000000001,11.94,2.25,97.75,2022,6,2,2,15,24,June,Wednesday,Summer,False,False,True,,,False,False,141,150414,1066.766,7839712.25,55600.796,10.607,5.648,1.891,3.065,8.21,4.434,72.6,91.0,81.8,Good,6.710000000000001,0.8806474564212025,Successful,Medium,False,Good,False,,0,0,0,0,Low
PO-00427,Beta_Supplies,2023-03-29,2023-04-18,MRO,Partially Delivered,1743,51.04,47.15,160.0,Yes,100,20.0,88962.72,82182.45,6780.270000000004,7.62,9.18,90.82,2023,3,1,2,29,13,March,Wednesday,Spring,False,True,True,Extended,9.0,False,False,156,180516,1157.154,9858665.9,63196.576,11.273,5.692,8.272,3.834,7.828,4.219,10.1,32.1,21.1,Poor,3.8900000000000006,0.9237852664576802,Successful,Medium,False,Poor,False,,1,1,0,2,High
PO-00428,Alpha_Inc,2023-07-19,2023-07-31,Raw Materials,Delivered,87,100.65,85.56,1.0,Yes,100,12.0,8756.550000000001,7443.72,1312.8300000000008,14.99,1.15,98.85,2023,7,3,2,19,29,July,Wednesday,Summer,False,False,False,Standard,1.0,False,False,141,150414,1066.766,7839712.25,55600.796,10.607,5.648,1.891,3.065,8.21,4.434,72.6,91.0,81.8,Good,15.090000000000003,0.8500745156482861,Successful,Small,False,Good,False,,0,0,0,0,Low
PO-00429,Beta_Supplies,2023-12-24,,Raw Materials,Delivered,279,47.52,46.5,28.0,No,100,,13258.080000000002,12973.5,284.58000000000175,2.15,10.04,89.96000000000001,2023,12,4,6,24,51,December,Sunday,Winter,True,False,True,,,False,False,156,180516,1157.154,9858665.9,63196.576,11.273,5.692,8.272,3.834,7.828,4.219,10.1,32.1,21.1,Poor,1.0200000000000031,0.9785353535353535,Successful,Small,False,Critical,False,,0,1,0,1,Medium
PO-00430,Delta_Logistics,2023-03-14,2023-03-25,Raw Materials,Delivered,1438,66.61,58.5,237.0,Yes,100,11.0,95785.18,84123.0,11662.179999999991,12.18,16.48,83.52,2023,3,1,1,14,11,March,Tuesday,Spring,False,False,True,Standard,0.0,False,False,171,181652,1062.292,9236240.47,54013.102,10.854,6.028,10.867,6.667,7.812,3.931,52.5,11.1,31.8,Poor,8.11,0.8782465095331031,Successful,Large,False,Critical,False,,0,1,0,1,Medium
PO-00431,Delta_Logistics,2023-07-29,2023-07-31,Office Supplies,Partially Delivered,612,72.93,63.32,99.0,Yes,100,2.0,44633.16,38751.84,5881.32,13.18,16.18,83.82,2023,7,3,5,29,30,July,Saturday,Summer,True,True,False,Express,-9.0,True,False,171,181652,1062.292,9236240.47,54013.102,10.854,6.028,10.867,6.667,7.812,3.931,52.5,11.1,31.8,Poor,9.610000000000007,0.8682298094062799,Successful,Medium,False,Critical,False,,0,1,0,1,Medium
PO-00432,Epsilon_Group,2022-01-10,2022-01-21,Packaging,Pending,487,11.18,10.63,15.0,Yes,100,11.0,5444.66,5176.81,267.84999999999945,4.92,3.08,96.92,2022,1,1,0,10,2,January,Monday,Winter,False,False,False,Standard,0.0,False,False,166,180053,1084.657,9851156.06,59344.314,10.866,5.747,2.606,1.79,8.041,4.089,30.8,71.2,51.0,Poor,0.5499999999999989,0.9508050089445439,Successful,Small,False,Good,False,,0,0,0,0,Low
PO-00433,Epsilon_Group,2022-04-25,2022-04-29,Packaging,Partially Delivered,1849,70.76,69.25,51.0,Yes,100,4.0,130835.24,128043.25,2791.9900000000052,2.13,2.76,97.24,2022,4,2,0,25,17,April,Monday,Spring,False,False,False,Express,-7.0,True,False,166,180053,1084.657,9851156.06,59344.314,10.866,5.747,2.606,1.79,8.041,4.089,30.8,71.2,51.0,Poor,1.5100000000000051,0.9786602600339174,Successful,Large,False,Good,False,,0,0,0,0,Low
PO-00434,Epsilon_Group,2022-03-19,2022-04-01,MRO,Partially Delivered,1356,26.28,25.44,47.0,Yes,100,13.0,35635.68,34496.64,1139.0400000000009,3.2,3.47,96.53,2022,3,1,5,19,11,March,Saturday,Spring,True,False,True,Standard,2.0,False,False,166,180053,1084.657,9851156.06,59344.314,10.866,5.747,2.606,1.79,8.041,4.089,30.8,71.2,51.0,Poor,0.8399999999999999,0.9680365296803654,Successful,Medium,False,Good,False,,0,0,0,0,Low
PO-00435,Delta_Logistics,2023-12-09,2023-12-29,Raw Materials,Delivered,76,107.59,96.33,10.0,Yes,100,20.0,8176.84,7321.08,855.7600000000002,10.47,13.16,86.84,2023,12,4,5,9,49,December,Saturday,Winter,True,False,True,Extended,9.0,False,False,171,181652,1062.292,9236240.47,54013.102,10.854,6.028,10.867,6.667,7.812,3.931,52.5,11.1,31.8,Poor,11.260000000000005,0.8953434334045914,Successful,Small,False,Critical,False,,1,1,0,2,High
PO-00436,Alpha_Inc,2022-06-02,2022-06-13,Packaging,Partially Delivered,275,23.96,20.44,0.0,Yes,100,11.0,6589.0,5621.0,968.0,14.69,0.0,100.0,2022,6,2,3,2,22,June,Thursday,Summer,False,False,True,Standard,0.0,False,False,141,150414,1066.766,7839712.25,55600.796,10.607,5.648,1.891,3.065,8.21,4.434,72.6,91.0,81.8,Good,3.5199999999999996,0.8530884808013356,Successful,Small,False,,True,,0,0,0,0,Low
PO-00437,Alpha_Inc,2023-07-13,2023-07-18,Packaging,Delivered,1350,51.57,48.07,0.0,Yes,100,5.0,69619.5,64894.5,4725.0,6.79,0.0,100.0,2023,7,3,3,13,28,July,Thursday,Summer,False,False,False,Express,-6.0,True,False,141,150414,1066.766,7839712.25,55600.796,10.607,5.648,1.891,3.065,8.21,4.434,72.6,91.0,81.8,Good,3.5,0.9321310839635447,Successful,Medium,False,,True,,0,0,0,0,Low
PO-00438,Alpha_Inc,2022-02-06,,MRO,Delivered,847,17.77,17.39,0.0,Yes,100,,15051.19,14729.33,321.8600000000006,2.14,0.0,100.0,2022,2,1,6,6,5,February,Sunday,Winter,True,False,False,,,False,False,141,150414,1066.766,7839712.25,55600.796,10.607,5.648,1.891,3.065,8.21,4.434,72.6,91.0,81.8,Good,0.379999999999999,0.9786156443444007,Successful,Small,False,,True,,0,0,0,0,Low
PO-00439,Gamma_Co,2023-01-14,2023-01-27,MRO,Delivered,1682,105.7,101.3,94.0,Yes,100,13.0,177787.4,170386.6,7400.799999999988,4.16,5.59,94.41,2023,1,1,5,14,2,January,Saturday,Winter,True,False,False,Standard,2.0,False,False,143,157916,1104.308,8587921.71,60055.397,10.192,5.493,4.498,1.759,7.985,4.093,90.9,51.4,71.2,Average,4.400000000000006,0.9583727530747398,Successful,Large,True,Poor,False,,0,1,0,1,Medium
PO-00440,Epsilon_Group,2023-08-20,2023-08-23,Electronics,Delivered,333,60.44,58.54,8.0,Yes,100,3.0,20126.52,19493.82,632.7000000000007,3.14,2.4,97.6,2023,8,3,6,20,33,August,Sunday,Summer,True,False,False,Express,-8.0,True,False,166,180053,1084.657,9851156.06,59344.314,10.866,5.747,2.606,1.79,8.041,4.089,30.8,71.2,51.0,Poor,1.8999999999999986,0.9685638649900729,Successful,Small,False,Good,False,,0,0,0,0,Low
PO-00441,Alpha_Inc,2023-07-20,2023-08-02,Electronics,Cancelled,928,69.31,67.26,20.0,Yes,100,13.0,64319.68,62417.280000000006,1902.3999999999944,2.96,2.16,97.84,2023,7,3,3,20,29,July,Thursday,Summer,False,False,False,Standard,2.0,False,False,141,150414,1066.766,7839712.25,55600.796,10.607,5.648,1.891,3.065,8.21,4.434,72.6,91.0,81.8,Good,2.049999999999997,0.9704227384215842,Successful,Medium,False,Good,False,,0,0,0,0,Low
PO-00442,Epsilon_Group,2022-06-01,2022-06-12,MRO,Partially Delivered,1009,16.44,16.18,0.0,Yes,100,11.0,16587.960000000003,16325.62,262.3400000000038,1.58,0.0,100.0,2022,6,2,2,1,22,June,Wednesday,Summer,False,False,True,Standard,0.0,False,False,166,180053,1084.657,9851156.06,59344.314,10.866,5.747,2.606,1.79,8.041,4.089,30.8,71.2,51.0,Poor,0.26000000000000156,0.984184914841849,Successful,Small,False,,True,,0,0,0,0,Low
PO-00443,Epsilon_Group,2023-03-17,2023-04-03,Electronics,Pending,1554,82.92,74.82,44.0,Yes,100,17.0,128857.68,116270.27999999998,12587.400000000023,9.77,2.83,97.17,2023,3,1,4,17,11,March,Friday,Spring,False,False,True,Extended,6.0,False,False,166,180053,1084.657,9851156.06,59344.314,10.866,5.747,2.606,1.79,8.041,4.089,30.8,71.2,51.0,Poor,8.100000000000009,0.9023154848046309,Successful,Large,False,Good,False,,0,0,0,0,Low
PO-00444,Gamma_Co,2022-05-11,2022-05-25,Packaging,Partially Delivered,502,29.47,28.94,27.0,Yes,100,14.0,14793.94,14527.88,266.0599999999977,1.8,5.38,94.62,2022,5,2,2,11,19,May,Wednesday,Spring,False,False,False,Standard,3.0,False,False,143,157916,1104.308,8587921.71,60055.397,10.192,5.493,4.498,1.759,7.985,4.093,90.9,51.4,71.2,Average,0.5299999999999976,0.982015609093994,Successful,Small,False,Poor,False,,0,1,0,1,Medium
PO-00445,Delta_Logistics,2022-02-12,2022-02-13,MRO,Delivered,1069,91.28,82.64,0.0,Yes,100,1.0,97578.32,88342.16,9236.160000000003,9.47,0.0,100.0,2022,2,1,5,12,6,February,Saturday,Winter,True,False,False,Express,-10.0,True,False,171,181652,1062.292,9236240.47,54013.102,10.854,6.028,10.867,6.667,7.812,3.931,52.5,11.1,31.8,Poor,8.64,0.9053461875547765,Successful,Large,False,,True,,0,0,0,0,Low
PO-00446,Alpha_Inc,2022-11-12,2022-11-18,MRO,Pending,1902,29.89,25.83,41.0,Yes,100,6.0,56850.78,49128.66,7722.120000000003,13.58,2.16,97.84,2022,11,4,5,12,45,November,Saturday,Fall,True,False,False,Express,-5.0,True,False,141,150414,1066.766,7839712.25,55600.796,10.607,5.648,1.891,3.065,8.21,4.434,72.6,91.0,81.8,Good,4.060000000000002,0.8641686182669789,Successful,Medium,False,Good,False,,0,0,0,0,Low
PO-00447,Gamma_Co,2023-01-09,,Raw Materials,Pending,865,28.79,25.69,47.0,Yes,100,,24903.35,22221.85,2681.4999999999964,10.77,5.43,94.57,2023,1,1,0,9,2,January,Monday,Winter,False,False,False,,,False,False,143,157916,1104.308,8587921.71,60055.397,10.192,5.493,4.498,1.759,7.985,4.093,90.9,51.4,71.2,Average,3.099999999999998,0.8923237235151095,Successful,Small,False,Poor,False,,0,1,0,1,Medium
PO-00448,Delta_Logistics,2022-02-10,2022-02-26,Packaging,Partially Delivered,708,13.36,11.61,0.0,No,100,16.0,9458.88,8219.88,1239.0,13.1,0.0,100.0,2022,2,1,3,10,6,February,Thursday,Winter,False,False,False,Extended,5.0,False,False,171,181652,1062.292,9236240.47,54013.102,10.854,6.028,10.867,6.667,7.812,3.931,52.5,11.1,31.8,Poor,1.75,0.8690119760479041,Successful,Small,False,,True,,0,0,0,0,Low
PO-00449,Delta_Logistics,2023-01-02,2023-01-07,Packaging,Delivered,1589,55.64,48.52,0.0,Yes,100,5.0,88411.96,77098.28,11313.680000000008,12.8,0.0,100.0,2023,1,1,0,2,1,January,Monday,Winter,False,False,False,Express,-6.0,True,False,171,181652,1062.292,9236240.47,54013.102,10.854,6.028,10.867,6.667,7.812,3.931,52.5,11.1,31.8,Poor,7.119999999999997,0.8720345075485263,Successful,Medium,False,,True,,0,0,0,0,Low
PO-00450,Alpha_Inc,2022-08-04,2022-08-14,Office Supplies,Delivered,596,62.96,61.88,9.0,Yes,100,10.0,37524.16,36880.48,643.6800000000003,1.72,1.51,98.49,2022,8,3,3,4,31,August,Thursday,Summer,False,False,False,Standard,-1.0,False,False,141,150414,1066.766,7839712.25,55600.796,10.607,5.648,1.891,3.065,8.21,4.434,72.6,91.0,81.8,Good,1.0799999999999983,0.9828462515883101,Successful,Medium,False,Good,False,,0,0,0,0,Low
PO-00451,Epsilon_Group,2023-11-30,2023-12-04,Office Supplies,Delivered,1265,17.66,16.97,34.0,Yes,100,4.0,22339.9,21467.05,872.8500000000022,3.91,2.69,97.31,2023,11,4,3,30,48,November,Thursday,Fall,False,True,False,Express,-7.0,True,False,166,180053,1084.657,9851156.06,59344.314,10.866,5.747,2.606,1.79,8.041,4.089,30.8,71.2,51.0,Poor,0.6900000000000013,0.9609286523216307,Successful,Small,False,Good,False,,0,0,0,0,Low
PO-00452,Beta_Supplies,2022-09-13,2022-10-01,Raw Materials,Delivered,1122,82.99,81.7,118.0,No,100,18.0,93114.78,91667.4,1447.37999999999,1.55,10.52,89.48,2022,9,3,1,13,37,September,Tuesday,Fall,False,False,True,Extended,7.0,False,False,156,180516,1157.154,9858665.9,63196.576,11.273,5.692,8.272,3.834,7.828,4.219,10.1,32.1,21.1,Poor,1.289999999999992,0.9844559585492229,Successful,Large,False,Critical,False,,0,1,0,1,Medium
PO-00453,Epsilon_Group,2023-11-14,2023-12-01,Office Supplies,Delivered,1585,56.38,53.05,0.0,Yes,100,17.0,89362.3,84084.25,5278.050000000003,5.91,0.0,100.0,2023,11,4,1,14,46,November,Tuesday,Fall,False,False,False,Extended,6.0,False,False,166,180053,1084.657,9851156.06,59344.314,10.866,5.747,2.606,1.79,8.041,4.089,30.8,71.2,51.0,Poor,3.3300000000000054,0.9409365023057821,Successful,Large,False,,True,,0,0,0,0,Low
PO-00454,Epsilon_Group,2022-04-16,2022-04-27,Electronics,Delivered,66,58.05,50.76,0.0,Yes,100,11.0,3831.3,3350.16,481.1399999999999,12.56,0.0,100.0,2022,4,2,5,16,15,April,Saturday,Spring,True,False,False,Standard,0.0,False,False,166,180053,1084.657,9851156.06,59344.314,10.866,5.747,2.606,1.79,8.041,4.089,30.8,71.2,51.0,Poor,7.289999999999999,0.8744186046511628,Successful,Small,False,,True,,0,0,0,0,Low
PO-00455,Beta_Supplies,2022-12-29,2023-01-18,MRO,Delivered,1245,52.4,51.65,118.0,No,100,20.0,65238.0,64304.25,933.75,1.43,9.48,90.52,2022,12,4,3,29,52,December,Thursday,Winter,False,True,True,Extended,9.0,False,False,156,180516,1157.154,9858665.9,63196.576,11.273,5.692,8.272,3.834,7.828,4.219,10.1,32.1,21.1,Poor,0.75,0.9856870229007634,Successful,Medium,False,Poor,False,,1,1,0,2,High
PO-00456,Delta_Logistics,2023-07-28,2023-08-10,Electronics,Delivered,1293,50.21,47.55,0.0,No,100,13.0,64921.53,61482.149999999994,3439.3800000000047,5.3,0.0,100.0,2023,7,3,4,28,30,July,Friday,Summer,False,True,False,Standard,2.0,False,False,171,181652,1062.292,9236240.47,54013.102,10.854,6.028,10.867,6.667,7.812,3.931,52.5,11.1,31.8,Poor,2.6600000000000037,0.9470225054769965,Successful,Medium,False,,True,,0,0,0,0,Low
PO-00457,Beta_Supplies,2023-02-21,2023-02-27,Packaging,Delivered,207,64.29,63.01,25.0,Yes,100,6.0,13308.03,13043.07,264.96000000000095,1.99,12.08,87.92,2023,2,1,1,21,8,February,Tuesday,Winter,False,False,False,Express,-5.0,True,False,156,180516,1157.154,9858665.9,63196.576,11.273,5.692,8.272,3.834,7.828,4.219,10.1,32.1,21.1,Poor,1.2800000000000082,0.9800902162078082,Successful,Small,False,Critical,False,,0,1,0,1,Medium
PO-00458,Beta_Supplies,2023-09-28,2023-10-18,Office Supplies,Delivered,526,26.37,25.32,47.0,Yes,100,20.0,13870.62,13318.32,552.3000000000011,3.98,8.94,91.06,2023,9,3,3,28,39,September,Thursday,Fall,False,True,True,Extended,9.0,False,False,156,180516,1157.154,9858665.9,63196.576,11.273,5.692,8.272,3.834,7.828,4.219,10.1,32.1,21.1,Poor,1.0500000000000007,0.9601820250284414,Successful,Small,False,Poor,False,,1,1,0,2,High
PO-00459,Gamma_Co,2022-06-08,2022-06-14,Electronics,Delivered,1119,27.03,23.82,0.0,Yes,100,6.0,30246.57,26654.58,3591.989999999998,11.88,0.0,100.0,2022,6,2,2,8,23,June,Wednesday,Summer,False,False,True,Express,-5.0,True,False,143,157916,1104.308,8587921.71,60055.397,10.192,5.493,4.498,1.759,7.985,4.093,90.9,51.4,71.2,Average,3.210000000000001,0.881243063263041,Successful,Medium,False,,True,,0,0,0,0,Low
PO-00460,Gamma_Co,2022-08-31,2022-09-02,Packaging,Delivered,1446,90.63,84.51,77.0,Yes,100,2.0,131050.98,122201.46,8849.51999999999,6.75,5.33,94.67,2022,8,3,2,31,35,August,Wednesday,Summer,False,True,False,Express,-9.0,True,False,143,157916,1104.308,8587921.71,60055.397,10.192,5.493,4.498,1.759,7.985,4.093,90.9,51.4,71.2,Average,6.11999999999999,0.932472691161867,Successful,Large,False,Poor,False,,0,1,0,1,Medium
PO-00461,Gamma_Co,2022-06-16,2022-06-24,Office Supplies,Delivered,567,97.53,85.29,21.0,Yes,100,8.0,55299.51,48359.43,6940.080000000002,12.55,3.7,96.3,2022,6,2,3,16,24,June,Thursday,Summer,False,False,True,Standard,-3.0,False,False,143,157916,1104.308,8587921.71,60055.397,10.192,5.493,4.498,1.759,7.985,4.093,90.9,51.4,71.2,Average,12.239999999999995,0.8745001537988312,Successful,Medium,False,Good,False,,0,0,0,0,Low
PO-00462,Delta_Logistics,2022-07-01,,MRO,Delivered,148,44.91,40.1,0.0,No,100,,6646.679999999999,5934.8,711.8799999999992,10.71,0.0,100.0,2022,7,3,4,1,26,July,Friday,Summer,False,False,False,,,False,False,171,181652,1062.292,9236240.47,54013.102,10.854,6.028,10.867,6.667,7.812,3.931,52.5,11.1,31.8,Poor,4.809999999999995,0.8928969049209531,Successful,Small,False,,True,,0,0,0,0,Low
PO-00463,Beta_Supplies,2023-02-27,2023-03-14,MRO,Pending,1965,36.6,34.64,195.0,Yes,100,15.0,71919.0,68067.6,3851.399999999994,5.36,9.92,90.08,2023,2,1,0,27,9,February,Monday,Winter,False,False,False,Extended,4.0,False,False,156,180516,1157.154,9858665.9,63196.576,11.273,5.692,8.272,3.834,7.828,4.219,10.1,32.1,21.1,Poor,1.9600000000000009,0.946448087431694,Successful,Medium,False,Poor,False,,0,1,0,1,Medium
PO-00464,Alpha_Inc,2022-01-26,2022-02-03,Office Supplies,Pending,1818,67.96,58.98,0.0,Yes,100,8.0,123551.27999999998,107225.64,16325.639999999985,13.21,0.0,100.0,2022,1,1,2,26,4,January,Wednesday,Winter,False,False,False,Standard,-3.0,False,False,141,150414,1066.766,7839712.25,55600.796,10.607,5.648,1.891,3.065,8.21,4.434,72.6,91.0,81.8,Good,8.979999999999997,0.8678634490876986,Successful,Large,False,,True,,0,0,0,0,Low
PO-00465,Beta_Supplies,2022-07-03,2022-07-19,MRO,Delivered,1110,48.19,45.88,112.0,Yes,100,16.0,53490.899999999994,50926.8,2564.0999999999913,4.79,10.09,89.91,2022,7,3,6,3,26,July,Sunday,Summer,True,False,False,Extended,5.0,False,False,156,180516,1157.154,9858665.9,63196.576,11.273,5.692,8.272,3.834,7.828,4.219,10.1,32.1,21.1,Poor,2.309999999999995,0.9520647437227642,Successful,Medium,False,Critical,False,,0,1,0,1,Medium
PO-00466,Delta_Logistics,2022-12-07,,Raw Materials,Delivered,329,12.96,12.74,48.0,Yes,100,,4263.84,4191.46,72.38000000000011,1.7,14.59,85.41,2022,12,4,2,7,49,December,Wednesday,Winter,False,False,True,,,False,False,171,181652,1062.292,9236240.47,54013.102,10.854,6.028,10.867,6.667,7.812,3.931,52.5,11.1,31.8,Poor,0.22000000000000064,0.9830246913580246,Successful,Small,False,Critical,False,,0,1,0,1,Medium
PO-00467,Gamma_Co,2023-02-26,2023-03-17,Office Supplies,Cancelled,1422,25.62,25.18,65.0,Yes,100,19.0,36431.64,35805.96,625.6800000000003,1.72,4.57,95.43,2023,2,1,6,26,8,February,Sunday,Winter,True,False,False,Extended,8.0,False,False,143,157916,1104.308,8587921.71,60055.397,10.192,5.493,4.498,1.759,7.985,4.093,90.9,51.4,71.2,Average,0.4400000000000013,0.9828259172521467,Successful,Medium,False,Good,False,,0,0,0,0,Low
PO-00468,Delta_Logistics,2023-11-17,,Raw Materials,Delivered,546,82.63,74.77,76.0,No,100,,45115.98,40824.42,4291.559999999998,9.51,13.92,86.08,2023,11,4,4,17,46,November,Friday,Fall,False,False,False,,,False,False,171,181652,1062.292,9236240.47,54013.102,10.854,6.028,10.867,6.667,7.812,3.931,52.5,11.1,31.8,Poor,7.859999999999999,0.9048771632578967,Successful,Medium,False,Critical,False,,0,1,0,1,Medium
PO-00469,Gamma_Co,2022-09-12,2022-09-22,Office Supplies,Partially Delivered,351,72.08,71.3,20.0,Yes,100,10.0,25300.08,25026.3,273.77999999999884,1.08,5.7,94.3,2022,9,3,0,12,37,September,Monday,Fall,False,False,True,Standard,-1.0,False,False,143,157916,1104.308,8587921.71,60055.397,10.192,5.493,4.498,1.759,7.985,4.093,90.9,51.4,71.2,Average,0.7800000000000011,0.9891786903440621,Successful,Medium,False,Poor,False,,0,1,0,1,Medium
PO-00470,Delta_Logistics,2022-10-01,2022-10-18,Raw Materials,Partially Delivered,230,13.0,12.81,0.0,No,100,17.0,2990.0,2946.3,43.69999999999982,1.46,0.0,100.0,2022,10,4,5,1,39,October,Saturday,Fall,True,False,False,Extended,6.0,False,False,171,181652,1062.292,9236240.47,54013.102,10.854,6.028,10.867,6.667,7.812,3.931,52.5,11.1,31.8,Poor,0.1899999999999995,0.9853846153846154,Successful,Small,False,,True,,0,0,0,0,Low
